"","State","Report_year","unemployment_rate","Assaults","Assaults_percapita","Crimes_percapita","Homicides","Homicides_Percapita","Population","Rapes","Rapes_percapita","Robberies","Robberies_percapita","Violent_crimes","total_crime_rate","assault_rate","rape_rate","robbery_rate","homicide_rate"
"1011","Texas","2006",4.9,31661,2898.62,5290.54,780,58.84,6954272,3095,318.49,24776,2014.58,60312,0.0086726547365418,0.00455274110647383,0.000445050179227962,0.00356270217788433,0.000112161272955674
"1012","Texas","2007",4.3,29500,2698.04,5078.72,791,60.67,7101142,2918,301.12,25440,2018.9,58649,0.00825909410063902,0.00415426138499976,0.0004109198210654,0.00358252236048793,0.000111390534085926
"1013","Texas","2008",4.8,32213,2787.55,4964.48,692,53.97,7309443,2641,260.47,24001,1862.5,59547,0.00814658517755731,0.00440703894947946,0.000361313440709504,0.00328356073096131,9.4672056407034e-05
"1014","Texas","2009",7.6,29992,2591.91,4670.66,642,46.75,7428315,2914,275.85,23539,1756.15,57087,0.00768505374368211,0.00403752398760688,0.000392282772068767,0.00316882092372227,8.64260602841964e-05
"1015","Texas","2010",8.1,29905,2643.39,4498.76,618,49.58,7170829,2572,248.77,19868,1557.02,52963,0.00738589638659631,0.00417036858639357,0.000358675405591181,0.00277066989046873,8.61825041428264e-05
"1016","Texas","2011",7.8,28614,2489.95,4143.47,536,45.08,7321721,2609,249.39,17282,1359.07,49041,0.00669801539829229,0.00390809756340074,0.00035633698689147,0.00236037401589053,7.32068321095546e-05
"1017","Texas","2012",6.7,27833,2409.66,4093.61,577,46.39,7456778,2619,248.15,18603,1389.38,49632,0.00665595784130894,0.00373257726058091,0.000351224080963655,0.00249477723488617,7.73792648782088e-05
"1018","Texas","2013",6.2,27363,2323.58,4039.4,532,41.8,7542026,2854,265.27,19324,1408.75,50073,0.00663919747823728,0.0036280702294052,0.000378412909210337,0.00256217626404364,7.05380755781006e-05
"1019","Texas","2014",5.1,27095,2257.88,4026.33,580,43.83,7692874,4352,410.38,18740,1314.23,50767,0.00659922416511696,0.00352209070368239,0.000565718351814939,0.002436020660159,7.53944494606307e-05
"1020","Texas","2015",4.5,27666,2259.24,4014.62,637,43.93,7882885,4350,389.74,19290,1321.69,51943,0.00658933880172044,0.0035096287716997,0.000551828423223223,0.00244707362850023,8.08079782972858e-05
"1021","Utah","1980",6.2,448,274.87,694.54,16,9.82,162985,140,85.9,528,323.96,1132,0.00694542442556063,0.00274871920728901,0.000858974752277817,0.00323956192287634,9.81685431174648e-05
"1022","Utah","1981",6.6,530,312.9,748.6,14,8.27,169383,137,80.88,587,346.55,1268,0.00748599328149814,0.00312900350094165,0.000808817886092465,0.00346551897179764,8.26529226663833e-05
"1023","Utah","1982",8.2,488,281.06,736.62,11,6.34,173630,124,71.42,656,377.81,1279,0.00736623855324541,0.002810574209526,0.000714162299141853,0.00377814893739561,6.33531071819386e-05
"1024","Utah","1983",8.7,498,275.3,642.93,14,7.74,180892,128,70.76,523,289.12,1163,0.00642925060256949,0.00275302390376578,0.000707604537514097,0.00289122791499901,7.73942462906043e-05
"1025","Utah","1984",6.5,492,284.17,628.41,8,4.62,173136,98,56.6,490,283.01,1088,0.0062840772571851,0.00284169670085944,0.000566029017650864,0.00283014508825432,4.62064504204787e-05
"1026","Utah","1985",6,524,319.09,659.5,14,8.53,164216,99,60.29,446,271.59,1083,0.00659497247527647,0.00319091927704974,0.000602864519900619,0.00271593510985531,8.52535684707946e-05
"1027","Utah","1986",6.1,613,368.87,749.78,20,12.03,166182,107,64.39,506,304.49,1246,0.00749780361290633,0.00368872681758554,0.00064387238088361,0.00304485443670193,0.000120349977735254
"1028","Utah","1987",6.2,501,313.44,681.94,13,8.13,159839,94,58.81,482,301.55,1090,0.00681936198299539,0.00313440399401898,0.000588091767340887,0.00301553438147136,8.13318401641652e-05
"1029","Utah","1988",5,444,274.07,639.49,15,9.26,162005,90,55.55,487,300.61,1036,0.00639486435603839,0.00274065615258788,0.000555538409308355,0.00300608005925743,9.25897348847258e-05
"1030","Utah","1989",4.5,559,362.27,775.74,18,11.67,154304,136,88.14,484,313.67,1197,0.00775741393612609,0.00362271878888428,0.00088137702198258,0.00313666528411448,0.000116652841144753
"1031","Utah","1990",4.4,624,390.16,847.21,25,15.63,159936,167,104.42,539,337.01,1355,0.00847213885554222,0.0039015606242497,0.00104416766706683,0.00337009803921569,0.000156312525010004
"1032","Utah","1991",4.7,649,394.98,802.74,14,8.52,164313,182,110.76,474,288.47,1319,0.00802736241198201,0.00394977877587288,0.00110764212204756,0.00288473827390407,8.52032401575043e-05
"1033","Utah","1992",4.8,646,383.83,782.51,14,8.32,168304,187,111.11,470,279.26,1317,0.00782512596254397,0.00383829261336629,0.00111108470386919,0.00279256583325411,8.31828120543778e-05
"1034","Utah","1993",4.1,681,399.69,822.87,19,11.15,170380,204,119.73,498,292.29,1402,0.00822866533630708,0.00399694799859138,0.00119732362953398,0.00292287827209766,0.000111515436084047
"1035","Utah","1994",3.8,640,366.08,755.03,20,11.44,174827,158,90.38,502,287.14,1320,0.00755032117464694,0.003660761781647,0.000903750564844103,0.00287141002247937,0.000114398805676469
"1036","Utah","1995",3.5,636,361.85,782.29,27,15.36,175765,148,84.2,564,320.88,1375,0.00782294541006458,0.0036184678405826,0.000842033396865132,0.0032088299718374,0.00015361420077945
"1037","Utah","1996",3.4,738,409.59,833.06,20,11.1,180180,152,84.36,591,328.01,1501,0.00833055833055833,0.0040959040959041,0.000843600843600844,0.00328005328005328,0.000111000111000111
"1038","Utah","1997",3.2,685,369.17,790.61,21,11.32,185553,141,75.99,620,334.14,1467,0.00790609691031673,0.00369166760979343,0.000759890705081567,0.00334136338404661,0.000113175211395127
"1039","Utah","1998",3.6,705,394.78,820.37,16,8.96,178579,146,81.76,598,334.87,1465,0.0082036521651482,0.00394783261189726,0.000817565335229786,0.00334865801690008,8.95962011210725e-05
"1040","Utah","1999",3.5,610,344.61,710.69,16,9.04,177010,147,83.05,485,274,1258,0.00710694311055873,0.0034461329868369,0.000830461555844303,0.00273995819445229,9.03903734252302e-05
"1041","Utah","2000",3.3,578,318.03,715.85,10,5.5,181743,137,75.38,576,316.93,1301,0.0071584600232196,0.00318031506027742,0.000753811701138421,0.00316931050989584,5.50227519079139e-05
"1042","Utah","2001",4.4,546,295.58,631.22,18,9.74,184723,121,65.5,481,260.39,1166,0.00631215387363783,0.00295577702830725,0.000655034835943548,0.00260389881065162,9.74431987354038e-05
"1043","Utah","2002",5.8,639,338.98,656.75,11,5.84,188504,110,58.35,478,253.58,1238,0.00656749989390146,0.0033898484912787,0.000583541993803845,0.00253575520943853,5.83541993803845e-05
"1044","Utah","2003",5.6,697,378.76,704.26,15,8.15,184022,80,43.47,504,273.88,1296,0.00704263620654052,0.0037875906141657,0.000434730630033366,0.0027388029692102,8.15119931312561e-05
"1045","Utah","2004",5,758,414.73,727.15,14,7.66,182768,93,50.88,464,253.87,1329,0.00727151361288628,0.00414733432548367,0.000508841810382562,0.00253873763459687,7.65998424231813e-05
"1046","Utah","2005",4.1,797,431.68,704.66,9,4.87,184627,76,41.16,419,226.94,1301,0.00704663998223445,0.00431681173392841,0.000411640767601705,0.00226944054769887,4.87469330054651e-05
"1047","Utah","2006",3,893,485.59,817.83,8,4.35,183901,95,51.66,508,276.24,1504,0.00817831333162952,0.00485587354065503,0.000516582291559045,0.00276235583275784,4.35016666576038e-05
"1048","Utah","2007",2.6,868,486.41,842.82,17,9.53,178449,115,64.44,504,282.43,1504,0.00842817835908299,0.00486413485085375,0.000644441829318181,0.00282433636501185,9.52653138992093e-05
"1049","Utah","2008",3.6,850,470.88,788.86,12,6.65,180514,76,42.1,486,269.23,1424,0.00788858481890601,0.00470877605061103,0.000421019976289928,0.00269231195364348,6.64768383615675e-05
"1050","Utah","2009",7.3,767,424.4,710.48,3,1.66,180724,103,56.99,411,227.42,1284,0.0071047564241606,0.00424404063655076,0.000569929837763662,0.00227418605165888,1.65998981872911e-05
"1051","Utah","2010",7.8,780,418.37,694.06,8,4.29,186440,147,78.85,359,192.56,1294,0.00694057069298434,0.00418365157691482,0.000788457412572409,0.00192555245655439,4.29092469427162e-05
"1052","Utah","2011",6.7,753,396.24,647.24,7,3.68,190038,128,67.35,342,179.96,1230,0.0064723897325798,0.00396236542165251,0.000673549500626191,0.0017996400719856,3.68347383154948e-05
"1053","Utah","2012",5.4,854,443.72,676.49,8,4.16,192465,123,63.91,317,164.71,1302,0.00676486633933442,0.0044371703946172,0.000639077234821916,0.0016470527108825,4.15659990128075e-05
"1054","Utah","2013",4.6,846,444.69,781.62,7,3.68,190246,213,111.96,421,221.29,1487,0.00781619587271217,0.00444687404728615,0.00111960304027417,0.00221292431903956,3.67944661122967e-05
"1055","Utah","2014",3.8,773,401.83,754.8,7,3.64,192368,223,115.92,449,233.41,1452,0.007548032936871,0.00401833984862347,0.00115923646344506,0.00233406803626383,3.63885885386343e-05
"1056","Utah","2015",3.5,874,455.23,855.24,8,4.17,191992,291,151.57,469,244.28,1642,0.00855243968498687,0.00455227301137547,0.00151568815367307,0.00244281011708821,4.16684028501188e-05
"1057","Virginia","1980",5.2,580,144.37,378.26,32,7.91,829416,200,56.98,713,169,1525,0.00183864309345371,0.000699287209313541,0.000241133520452945,0.00085964100041475,3.85813632724712e-05
"1058","Virginia","1981",6,554,149.79,389.19,26,6.94,845400,192,52.08,768,180.38,1540,0.00182162290040218,0.000655311095339484,0.000227111426543648,0.000908445706174592,3.07546723444523e-05
"1059","Virginia","1982",7.4,620,161.29,404.92,25,7.28,855518,188,51.58,779,184.76,1612,0.00188423855488721,0.000724707136495082,0.000219749905904961,0.000910559450531725,2.92220619554469e-05
"1060","Virginia","1983",6.4,600,151.22,349.9,24,6.24,864708,141,38.33,616,154.11,1381,0.00159707091873789,0.000693875851732608,0.000163060825157163,0.000712379207778811,2.77550340693043e-05
"1061","Virginia","1984",5.1,599,142.11,351.24,29,7.03,916812,179,50.33,679,151.76,1486,0.00162083393323822,0.000653350959629673,0.000195241772577148,0.000740609852401583,3.16313486298172e-05
"1062","Virginia","1985",5.5,547,122.27,312.5,21,6.05,963621,155,40.11,716,144.07,1439,0.00149332569547571,0.000567650559711754,0.000160851621124903,0.000743030714357616,2.17928002814384e-05
"1063","Virginia","1986",5,676,150.1,378.58,39,10.02,975542,154,37.3,831,181.17,1700,0.00174262102503019,0.000692948125247298,0.000157860963443911,0.000851834159882404,3.99777764565749e-05
"1064","Virginia","1987",4.3,615,128.01,350.88,25,5.26,1030431,192,46.3,851,171.3,1683,0.00163329713488822,0.000596837633960935,0.000186329797919511,0.000825868010570334,2.42616924374364e-05
"1065","Virginia","1988",3.9,593,119,339.56,50,10.81,1070514,185,41.14,875,168.62,1703,0.00159082459454057,0.000553939509431918,0.000172814180851441,0.000817364368891953,4.67065353652545e-05
"1066","Virginia","1989",3.9,683,131.76,346.73,45,8.36,1113057,235,49.65,846,156.96,1809,0.00162525369320709,0.000613625357910691,0.000211130247597383,0.000760068891350578,4.0429196348435e-05
"1067","Virginia","1990",4.5,704,129.27,358.1,43,7.5,1180662,254,51.24,914,170.08,1915,0.00162197140248437,0.000596275648746212,0.000215133543723775,0.000774141964423349,3.64202455910328e-05
"1068","Virginia","1991",5.9,778,150.05,391.43,47,9.26,1199481,227,44.3,989,187.82,2041,0.00170156926203917,0.000648613858827276,0.000189248516650118,0.000824523272982232,3.91836135795398e-05
"1069","Virginia","1992",6.3,784,141.96,415.68,41,7.9,1216849,305,56.5,1085,209.34,2215,0.00182027515328525,0.000644287006851302,0.000250647368736795,0.000891647196981713,3.3693580715438e-05
"1070","Virginia","1993",5.2,757,138.79,404.76,39,7.23,1259847,281,54.71,1091,204.03,2168,0.00172084388024895,0.000600866613168107,0.000223042956803485,0.000865978170365132,3.09561399122274e-05
"1071","Virginia","1994",4.9,732,129.55,378.92,52,9.97,1271793,249,46.24,1037,193.16,2070,0.001627623363236,0.000575565363231281,0.000195786578476214,0.000815384264577647,4.0887156950856e-05
"1072","Virginia","1995",4.5,722,126.42,326.76,31,5.42,1292503,186,32.87,926,162.06,1865,0.00144293668950865,0.000558606053525601,0.00014390682265341,0.000716439342887405,2.3984470442235e-05
"1073","Virginia","1996",4.4,808,146.32,353.55,34,6.17,1303769,234,41.26,942,159.81,2018,0.00154782020434602,0.000619741687369465,0.000179479647084721,0.000722520630571827,2.60782393200022e-05
"1074","Virginia","1997",3.8,803,139.46,344.02,35,6.12,1315399,173,31.13,962,167.32,1973,0.00149992511777795,0.000610461160453976,0.00013151902958722,0.000731337031577491,2.66078961592642e-05
"1075","Virginia","1998",2.9,771,133.86,326.8,29,4.9,1323637,204,32.78,872,155.26,1876,0.00141730701091009,0.000582485983694925,0.000154120805024338,0.000658790892064818,2.19093301260089e-05
"1076","Virginia","1999",2.7,654,121.62,302.15,27,4.4,1341562,173,31.75,765,144.38,1619,0.00120680222009866,0.000487491446537693,0.000128954159405231,0.000570230820491338,2.01257936644002e-05
"1077","Virginia","2000",2.3,395,90.97,238.24,13,2.8,1358898,131,26.96,558,117.51,1097,0.000807271774629148,0.000290676710098918,9.6401643096097e-05,0.000410626846165054,9.56657526907833e-06
"1078","Virginia","2001",3.2,391,85.25,220.32,14,2.99,1379869,143,29.09,539,103.01,1087,0.000787755939150745,0.000283360232022025,0.000103633026033631,0.000390616790434454,1.01458906606352e-05
"1079","Virginia","2002",4.2,506,99.32,268.99,11,1.51,1400174,179,35.75,744,132.39,1440,0.00102844360772304,0.000361383656602679,0.000127841254015572,0.000531362530656904,7.85616644788433e-06
"1080","Virginia","2003",4.1,613,110.17,278.68,30,6.08,1412402,176,33.18,761,129.25,1580,0.00111866168413809,0.000434012412896612,0.000124610415448293,0.00053879844406904,2.12404117241409e-05
"1081","Virginia","2004",3.8,578,104.97,287.68,17,3.59,1417246,173,35.06,832,144.07,1600,0.00112895009052769,0.000407833220203126,0.000122067728538306,0.000587054047074396,1.19950947118567e-05
"1082","Virginia","2005",3.6,605,110.38,313.76,33,5.69,1427034,157,28.21,919,169.49,1714,0.0012010926158732,0.000423956261728873,0.000110018401804021,0.000643993065336916,2.31248870033931e-05
"1083","Virginia","2006",3.1,722,128.66,361.44,33,5.72,1422165,170,31.71,1094,195.35,2019,0.00141966649439411,0.000507676676053763,0.000119536059458642,0.00076924970028091,2.32040586007953e-05
"1084","Virginia","2007",3,740,130.52,338.07,31,5.21,1412335,144,25.54,1042,176.8,1957,0.00138564858903872,0.000523955010673813,0.000101958812887877,0.000737785298813667,2.19494666633624e-05
"1085","Virginia","2008",3.9,733,129.38,314.68,32,5.07,1408305,135,23.17,872,157.05,1772,0.00125825016597967,0.000520483844053667,9.58599167083835e-05,0.000619184054590447,2.27223506271724e-05
"1086","Virginia","2009",6.7,631,110.38,276.87,32,5.68,1422821,164,25.06,774,135.75,1601,0.00112522938584685,0.00044348516081784,0.00011526397206676,0.000543989721827271,2.24905311349776e-05
"1087","Virginia","2010",7.1,773,118.49,282.85,37,5.41,1480741,180,24.28,812,134.68,1802,0.00121695826616539,0.000522035926607016,0.00012156075910642,0.000548374091080074,2.49874893718753e-05
"1088","Virginia","2011",6.6,675,101.92,263.88,26,4.42,1498430,165,24.15,836,133.4,1702,0.0011358555287868,0.000450471493496526,0.000110115253965818,0.000557917286760142,1.73514945643106e-05
"1089","Virginia","2012",6,730,113.1,247.77,37,6.18,1520311,172,23.45,670,105.03,1609,0.00105833609044465,0.000480164913626225,0.000113134746772206,0.000440699304287083,2.43371257591374e-05
"1090","Virginia","2013",5.7,681,97.45,255.85,29,4.87,1541908,319,48.38,714,105.15,1743,0.00113041763840644,0.000441660591941932,0.000206886532789246,0.000463062647058061,1.88078666172041e-05
"1091","Virginia","2014",5.2,685,99.49,235.81,27,4.68,1552802,274,39.92,650,91.73,1636,0.00105357927153623,0.000441138020172565,0.000176455208069026,0.000418598121331631,1.73879219630062e-05
"1092","Virginia","2015",4.4,621,86.81,226.66,33,5.47,1554497,233,34.55,713,99.84,1600,0.00102927184806404,0.000399486136029854,0.000149887712874325,0.000458669267293536,2.12287318663207e-05
"1093","Washington","1980",8.1,2373,482.42,1057.34,63,12.81,491897,512,104.09,2253,458.02,5201,0.0105733517382704,0.00482418067196994,0.00104086831186204,0.00458022716137728,0.000128075593061149
"1094","Washington","1981",9.6,2526,501.49,1074.85,59,11.71,503697,485,96.29,2344,465.36,5414,0.010748525403169,0.00501491968385756,0.00096288046186497,0.0046535913455907,0.000117133911855739
"1095","Washington","1982",11.9,2383,469.42,1008.58,31,6.11,507643,435,85.69,2271,447.36,5120,0.0100858280326923,0.0046942437894347,0.000856901405121316,0.00447361630121956,6.10665369166915e-05
"1096","Washington","1983",11.1,2291,445.44,936.77,61,11.86,514319,434,84.38,2032,395.09,4818,0.00936772703322257,0.00445443392136009,0.000843834274059485,0.00395085540296975,0.000118603434833246
"1097","Washington","1984",9.3,2669,536.38,1115.96,50,10.05,497598,448,90.03,2386,479.5,5553,0.0111596107701398,0.0053637675392586,0.000900325162078626,0.00479503534982054,0.000100482718981989
"1098","Washington","1985",8.4,3178,641.77,1317.27,61,12.32,495190,441,89.06,2843,574.12,6523,0.0131727215816151,0.00641773864577233,0.00089056725701246,0.00574123063874472,0.000123185040085624
"1099","Washington","1986",8.1,3505,699.21,1354.54,50,9.97,501279,443,88.37,2792,556.98,6790,0.013545350992162,0.00699211417194816,0.00088373939462854,0.00556975257291847,9.97448526668781e-05
"1100","Washington","1987",7.3,3618,731.76,1435.2,54,10.92,494426,465,94.05,2959,598.47,7096,0.0143519960519876,0.00731757634105003,0.00094048452144507,0.00598471763216336,0.000109217557329105
"1101","Washington","1988",6.3,3675,727.18,1361.15,56,11.08,505380,439,86.87,2709,536.03,6879,0.013611539831414,0.00727175590644663,0.000868653290593217,0.00536032292532352,0.000110807709050615
"1102","Washington","1989",5.9,3914,760.89,1337.1,38,7.39,514398,478,92.92,2448,475.9,6878,0.0133709695605348,0.00760889428030436,0.00092924156003717,0.00475896096019036,7.38727600029549e-05
"1103","Washington","1990",5.2,4551,881.53,1507,53,10.27,516259,481,93.17,2695,522.02,7780,0.015069955196907,0.00881534268651975,0.000931702885567128,0.00522024797630647,0.000102661648513634
"1104","Washington","1991",6.3,4019,754.86,1356.27,43,8.08,532418,398,74.75,2761,518.58,7221,0.0135626519013256,0.00754858025085553,0.000747532953431326,0.00518577508649219,8.07636105466006e-05
"1105","Washington","1992",7.3,4337,795.87,1344.55,60,11.01,544940,353,64.78,2577,472.9,7327,0.0134455169376445,0.00795867434946967,0.000647777736998569,0.00472896098653063,0.000110103864645649
